"Carimbo de data/hora","1 - Qual sua idade?","2 - Qual o seu meio principal de informação?","3 - Como está sua rotina? ","4 - Tem usado quais utensílios de prevenção indicados contra o coronavírus?","5 - É a favor do isolamento social para contenção do vírus ? ","6 - Como você está se sentindo neste momento de pandemia?","7 - Qual(is) sua(s) ocupação(ões)?","8 - É/São em um serviço considerado essencial?","9 - Qual sua renda mensal per capita antes da pandemia do Coronavírus?","10 - Você teve a redução desta renda durante a pandemia?"
"2020/04/28 4:33:57 PM GMT-3","19","TV, sites oficiais de notícia, rádios","Em isolamento total","Álcool em gel;Sabão","Sim","Normal","Estudante","Não","Até R$ 522,50;","Não"
"2020/04/28 4:40:26 PM GMT-3","41","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Sabão","Sim","Normal","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 4:47:42 PM GMT-3","29","Redes sociais, amigos, familiares, grupos de whats.","Saindo para outras atividades","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não","Até R$ 522,50;","Sim, pouco (menos da metade)"
"2020/04/28 4:52:22 PM GMT-3","20","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Sabão","Sim","Normal","Estagiário","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 5:09:21 PM GMT-3","29","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","CLT","Sim","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 5:15:15 PM GMT-3","21","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/28 5:30:48 PM GMT-3","32","TV, sites oficiais de notícia, rádios","Saindo para outras atividades","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante;Autônomo","Não","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/28 5:33:02 PM GMT-3","42","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Autônomo","Não se aplica","Acima de R$ 3135,00;","Não"
"2020/04/28 5:54:45 PM GMT-3","22","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 6:00:18 PM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante;Desempregado","Não se aplica","Até R$ 522,50;","Sim, pouco (menos da metade)"
"2020/04/28 6:02:04 PM GMT-3","22","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Sabão","Sim","Normal","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 6:06:59 PM GMT-3","19","Redes sociais, amigos, familiares, grupos de whats.","Saindo para outras atividades","Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 6:13:39 PM GMT-3","26","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Luvas;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Sim, pouco (menos da metade)"
"2020/04/28 6:14:30 PM GMT-3","20","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não se aplica","Acima de R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/28 6:15:48 PM GMT-3","18","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;CLT","Não","Até R$ 522,50;","Não"
"2020/04/28 6:17:09 PM GMT-3","32","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel","Sim","Ansioso;Depressivo","Estudante;Desempregado","Não","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 6:18:50 PM GMT-3","22","Redes sociais, amigos, familiares, grupos de whats.","Em isolamento total","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Normal;Ansioso;Preocupado","Estudante;Estágio ","Sim","Acima de R$ 3135,00;","Não"
"2020/04/28 6:19:14 PM GMT-3","45","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Autônomo","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 6:20:15 PM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não","Acima de R$ 3135,00;","Não"
"2020/04/28 6:21:41 PM GMT-3","24","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não","Até R$ 522,50;","Sim, pouco (menos da metade)"
"2020/04/28 6:24:21 PM GMT-3","22","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Preocupado","Estudante;CLT","Não","De R$ 1045,00 a R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/28 6:25:07 PM GMT-3","45","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Autônomo","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 6:25:41 PM GMT-3","24","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Normal;Depressivo;Preocupado","Estudante","Não","Acima de R$ 3135,00;","Não"
"2020/04/28 6:27:52 PM GMT-3","21","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Não","Normal","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 6:28:10 PM GMT-3","28","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Sim","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 6:31:38 PM GMT-3","26","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo","Estudante;Autônomo","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 6:32:31 PM GMT-3","33","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal;Ansioso;Depressivo;Preocupado","Estudante;CLT","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 6:33:03 PM GMT-3","23","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","Acima de R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 6:33:57 PM GMT-3","33","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Autônomo;Desempregado","Não","Até R$ 522,50;","Sim, muito (mais da metade)"
"2020/04/28 6:37:28 PM GMT-3","25","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante;Desempregado","Sim","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 6:37:50 PM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/28 6:39:16 PM GMT-3","24","TV, sites oficiais de notícia, rádios","Saindo para outras atividades","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 6:41:12 PM GMT-3","34","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal;Ansioso;Preocupado","Estudante;Servidor/funcionário público","Sim","Acima de R$ 3135,00;","Não"
"2020/04/28 6:41:20 PM GMT-3","18","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel","Sim","Ansioso;Preocupado","Estudante","Não se aplica","Acima de R$ 3135,00;","Não"
"2020/04/28 6:44:01 PM GMT-3","30","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Autônomo","Não","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/28 6:44:34 PM GMT-3","25","Redes sociais, amigos, familiares, grupos de whats.","Em isolamento total","Álcool em gel;Sabão","Sim","Normal","Estudante","Não se aplica","Acima de R$ 3135,00;","Não"
"2020/04/28 6:44:41 PM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 6:47:30 PM GMT-3","20","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Preocupado","Estudante;CLT","Não","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 6:48:23 PM GMT-3","21","Redes sociais, amigos, familiares, grupos de whats.","Saindo para outras atividades","Máscaras;Álcool em gel;Sabão","Sim","Normal;Ansioso","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 6:49:41 PM GMT-3","20","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Não","Ansioso","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 6:57:29 PM GMT-3","24","TV, sites oficiais de notícia, rádios","Saindo para outras atividades","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Autônomo","Não","De R$ 1045,00 a R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/28 7:00:38 PM GMT-3","20","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Depressivo","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 7:24:16 PM GMT-3","57","Redes sociais, amigos, familiares, grupos de whats.","Em isolamento total","Máscaras;Luvas;Sabão","Sim","Ansioso","Estudante;Autônomo","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 7:26:40 PM GMT-3","37","TV, sites oficiais de notícia, rádios","Em isolamento total","Álcool em gel;Sabão","Sim","Preocupado","Autônomo","Não","Acima de R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/28 7:27:40 PM GMT-3","47","Redes sociais, amigos, familiares, grupos de whats.","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","CLT","Sim","Acima de R$ 3135,00;","Não"
"2020/04/28 7:34:00 PM GMT-3","31","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante;CLT","Não","Acima de R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 7:35:37 PM GMT-3","26","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 7:37:30 PM GMT-3","32","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante;Desempregado","Não se aplica","Acima de R$ 3135,00;","Não"
"2020/04/28 7:42:08 PM GMT-3","34","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Normal","Estudante","Não","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 7:42:16 PM GMT-3","21","TV, sites oficiais de notícia, rádios","Em isolamento total","Álcool em gel;Sabão","Sim","Normal","Estudante","Não se aplica","Acima de R$ 3135,00;","Não"
"2020/04/28 7:48:38 PM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/28 7:49:34 PM GMT-3","23","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante;Autônomo","Não","Acima de R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 7:56:48 PM GMT-3","23","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante;Autônomo","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 7:56:50 PM GMT-3","22","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 7:57:26 PM GMT-3","45","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel","Não","Preocupado","Calçadista ","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 8:02:47 PM GMT-3","24","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Desempregado","Não se aplica","Até R$ 522,50;","Sim, muito (mais da metade)"
"2020/04/28 8:03:23 PM GMT-3","22","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Sim","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 8:06:00 PM GMT-3","23","Redes sociais, amigos, familiares, grupos de whats.","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 8:15:31 PM GMT-3","23","Redes sociais, amigos, familiares, grupos de whats.","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não se aplica","Acima de R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 8:25:19 PM GMT-3","25","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 8:25:28 PM GMT-3","54","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante;Autônomo","Não","Acima de R$ 3135,00;","Não"
"2020/04/28 8:26:05 PM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Sabão","Sim","Ansioso;Preocupado","Estudante","Não","Acima de R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 8:35:36 PM GMT-3","23","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/28 8:42:54 PM GMT-3","43","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Sabão","Não","Normal","Estudante;CLT","Sim","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 8:44:15 PM GMT-3","24","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Depressivo","Estudante;CLT","Não","De R$ 1045,00 a R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/28 8:52:02 PM GMT-3","38","TV, sites oficiais de notícia, rádios","Saindo para outras atividades","Máscaras;Álcool em gel;Nenhum, não tive acesso","Sim","Normal","Estudante","Não","Até R$ 522,50;","Não"
"2020/04/28 8:56:29 PM GMT-3","39","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Servidor/funcionário público","Sim","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 9:01:14 PM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 9:02:42 PM GMT-3","22","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Estagiário","Não","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/28 9:17:13 PM GMT-3","40","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Servidor/funcionário público","Sim","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 9:18:06 PM GMT-3","33","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Normal","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 9:25:35 PM GMT-3","20","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante;Autônomo","Não","Acima de R$ 3135,00;","Não"
"2020/04/28 9:32:36 PM GMT-3","55","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Normal","Servidor/funcionário público","Sim","Acima de R$ 3135,00;","Não"
"2020/04/28 9:38:22 PM GMT-3","23","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","CLT","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 9:44:52 PM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/28 9:47:08 PM GMT-3","17","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/28 9:48:08 PM GMT-3","19","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/28 9:55:17 PM GMT-3","23","Redes sociais, amigos, familiares, grupos de whats.","Saindo para outras atividades","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Servidor/funcionário público","Sim","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/28 10:08:47 PM GMT-3","22","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal;Preocupado","Estudante","Não se aplica","Acima de R$ 3135,00;","Não"
